t1,rx,ry,rz,qx,qy,qz,qw,t2,th1,th2,th3,th4,th5,th6
20.4,0.0910354,0.164561,-0.129751,0.825737,0.340623,0.274191,0.356305,20.4,-0.26515,0.325469,2.32792,0.00188496,-0.466212,2.66721
20.5,-0.294679,-0.104149,0.444236,0.812975,0.338941,-0.460315,-0.110907,20.5,0.762779,3.0241,1.72348,-0.841319,-1.33581,-2.63265
20.6,-0.294679,-0.104149,0.444236,0.812975,0.338941,-0.460315,-0.110907,20.6,0.762779,3.0241,1.72348,-0.841319,-1.33581,-2.63265
20.7,-0.239953,-0.388683,-0.130679,-0.23775,-0.650653,0.677114,0.248279,20.7,-2.18341,-0.62392,1.88496,-1.24847,-3.05237,1.62358
20.8,-0.239953,-0.388683,-0.130679,-0.23775,-0.650653,0.677114,0.248279,20.8,-2.18341,-0.62392,1.88496,-1.24847,-3.05237,1.62358
20.9001,-0.132412,0.273582,-0.0260858,-0.164855,0.668552,0.722882,0.0574651,20.9001,-0.994,-2.11995,-2.31912,-2.51516,-2.61004,-2.2255
21.0001,-0.132412,0.273582,-0.0260858,-0.164855,0.668552,0.722882,0.0574651,21.0001,-0.994,-2.11995,-2.31912,-2.51516,-2.61004,-2.2255
21.1,-0.168402,0.00329229,-0.292022,-0.326958,-0.382882,0.845182,-0.17935,21.1,1.54566,2.91603,-2.32164,-2.06277,-0.766549,-2.53401
21.2,-0.168402,0.00329229,-0.292022,-0.326958,-0.382882,0.845182,-0.17935,21.2,1.54566,2.91603,-2.32164,-2.06277,-0.766549,-2.53401
21.3,-0.168402,0.00329229,-0.292022,-0.326958,-0.382882,0.845182,-0.17935,21.3,1.54566,2.91603,-2.32164,-2.06277,-0.766549,-2.53401
21.4,-0.276058,0.0755447,-0.209543,0.674021,-0.0491897,0.612595,0.409883,21.4,2.63454,0.136973,2.08413,2.48877,2.09419,2.96252
21.5,-0.276058,0.0755447,-0.209543,0.674021,-0.0491897,0.612595,0.409883,21.5,2.63454,0.136973,2.08413,2.48877,2.09419,2.96252
21.6,-0.142758,0.300717,0.344986,0.468232,0.855796,-0.0933576,-0.199138,21.6,1.54441,0.587478,-2.40834,-1.61855,-1.04238,-2.62197
21.7,-0.142758,0.300717,0.344986,0.468232,0.855796,-0.0933576,-0.199138,21.7,1.54441,0.587478,-2.40834,-1.61855,-1.04238,-2.62197
21.8,0.472435,0.218401,0.411805,0.870459,0.0505166,0.477912,0.106532,21.8,-2.46678,-2.0345,-1.57519,1.45833,1.38167,2.44039
21.9,0.472435,0.218401,0.411805,0.870459,0.0505166,0.477912,0.106532,21.9,-2.46678,-2.0345,-1.57519,1.45833,1.38167,2.44039
22,0.472435,0.218401,0.411805,0.870459,0.0505166,0.477912,0.106532,22,-2.46678,-2.0345,-1.57519,1.45833,1.38167,2.44039
22.1,-0.544174,0.173095,0.396945,0.835684,-0.307211,0.20315,0.407411,22.1,2.64711,-0.0999026,-0.744557,1.47592,-1.61038,-0.730734
22.2,-0.544174,0.173095,0.396945,0.835684,-0.307211,0.20315,0.407411,22.2,2.64711,-0.0999026,-0.744557,1.47592,-1.61038,-0.730734
22.3,-0.359155,-0.452425,0.552301,0.205678,0.0740156,-0.646302,0.731103,22.3,-2.55663,-1.43068,1.4156,-2.34488,-0.559832,-0.476265
22.4,-0.359155,-0.452425,0.552301,0.205678,0.0740156,-0.646302,0.731103,22.4,-2.55663,-1.43068,1.4156,-2.34488,-0.559832,-0.476265
22.5,-0.247793,0.422073,0.22921,0.330825,0.871324,0.326183,0.157969,22.5,-0.828752,-1.70023,-1.92391,-2.71873,-1.65059,-0.744557
22.6,-0.247793,0.422073,0.22921,0.330825,0.871324,0.326183,0.157969,22.6,-0.828752,-1.70023,-1.92391,-2.71873,-1.65059,-0.744557
22.7,-0.403126,-0.240609,0.378428,-0.799397,0.0023779,0.255688,0.543676,22.7,0.708743,-3.09133,1.35277,2.19472,1.93648,1.43445
22.8018,-0.403126,-0.240609,0.378428,-0.799397,0.0023779,0.255688,0.543676,22.8018,0.708743,-3.09133,1.35277,2.19472,1.93648,1.43445
22.9,-0.403126,-0.240609,0.378428,-0.799397,0.0023779,0.255688,0.543676,22.9,0.708743,-3.09133,1.35277,2.19472,1.93648,1.43445
23,0.555094,-0.153524,0.292613,-0.0403551,0.117778,-0.518105,0.846207,23,-3.0863,2.53652,1.8416,-1.6242,0.42977,0.161478
23.1,0.555094,-0.153524,0.292613,-0.0403551,0.117778,-0.518105,0.846207,23.1,-3.0863,2.53652,1.8416,-1.6242,0.42977,0.161478
23.2,0.509737,-0.547536,-0.0487647,-0.616956,-0.303803,0.387588,0.613877,23.2,-1.06437,0.290911,-0.0333009,2.67412,0.529673,-1.33455
23.3,0.509737,-0.547536,-0.0487647,-0.616956,-0.303803,0.387588,0.613877,23.3,-1.06437,0.290911,-0.0333009,2.67412,0.529673,-1.33455
23.4,0.509737,-0.547536,-0.0487647,-0.616956,-0.303803,0.387588,0.613877,23.4,-1.06437,0.290911,-0.0333009,2.67412,0.529673,-1.33455
23.5,0.290551,-0.299493,0.237194,-0.612822,-0.358634,-0.36853,0.600013,23.5,-1.15422,0.770319,-2.39704,0.271434,1.12658,2.65276
23.6,0.290551,-0.299493,0.237194,-0.612822,-0.358634,-0.36853,0.600013,23.6,-1.15422,0.770319,-2.39704,0.271434,1.12658,2.65276
23.7,0.0343971,0.155441,0.612656,-0.473826,0.61703,0.622167,-0.0875874,23.7,0.714398,-1.93459,1.24847,0.175301,-1.74484,-1.42503
23.8,0.0343971,0.155441,0.612656,-0.473826,0.61703,0.622167,-0.0875874,23.8,0.714398,-1.93459,1.24847,0.175301,-1.74484,-1.42503
23.9,-0.212801,-0.237733,0.208598,0.564004,0.741052,-0.308498,0.19383,23.9,-2.45358,0.615752,-1.99051,-2.98765,2.39892,2.34488
24,-0.212801,-0.237733,0.208598,0.564004,0.741052,-0.308498,0.19383,24,-2.45358,0.615752,-1.99051,-2.98765,2.39892,2.34488
24.1,0.112725,0.423486,0.185216,0.473534,-0.130668,0.855487,-0.163806,24.1,-1.66693,2.09984,2.15513,-2.15388,-2.04518,-1.29371
24.2,0.112725,0.423486,0.185216,0.473534,-0.130668,0.855487,-0.163806,24.2,-1.66693,2.09984,2.15513,-2.15388,-2.04518,-1.29371
24.3,0.112725,0.423486,0.185216,0.473534,-0.130668,0.855487,-0.163806,24.3,-1.66693,2.09984,2.15513,-2.15388,-2.04518,-1.29371
24.4,-0.11689,-0.0139977,0.136986,0.874839,-0.406088,0.244911,0.098836,24.4,0.466841,1.75238,3.05865,-2.87707,-2.56605,2.02633
24.5,-0.11689,-0.0139977,0.136986,0.874839,-0.406088,0.244911,0.098836,24.5,0.466841,1.75238,3.05865,-2.87707,-2.56605,2.02633
24.6,-0.786614,0.0589945,0.291836,0.150179,0.136065,0.979228,0.0066476,24.6,2.91037,0.312903,-0.905407,-2.85005,-1.40366,0.33615
24.7,-0.786614,0.0589945,0.291836,0.150179,0.136065,0.979228,0.0066476,24.7,2.91037,0.312903,-0.905407,-2.85005,-1.40366,0.33615
24.8,0.523197,-0.535591,-0.429234,0.22394,0.730135,-0.151019,0.627652,24.8,2.48626,2.84691,-0.566743,-0.882788,1.61164,-0.120009
24.9001,0.523197,-0.535591,-0.429234,0.22394,0.730135,-0.151019,0.627652,24.9001,2.48626,2.84691,-0.566743,-0.882788,1.61164,-0.120009
25,0.0887889,-0.707281,-0.273295,0.534912,-0.431815,0.723792,0.059405,25,1.91072,3.02158,-1.01599,-0.688637,-1.02165,0.558575
25.1,0.0887889,-0.707281,-0.273295,0.534912,-0.431815,0.723792,0.059405,25.1,1.91072,3.02158,-1.01599,-0.688637,-1.02165,0.558575
25.2,0.0887889,-0.707281,-0.273295,0.534912,-0.431815,0.723792,0.059405,25.2,1.91072,3.02158,-1.01599,-0.688637,-1.02165,0.558575
25.3,-0.176696,0.051316,-0.314418,-0.220556,0.964176,0.078018,0.125032,25.3,1.5199,2.56542,-2.3895,-0.725708,-0.555434,0.380761
25.4001,-0.176696,0.051316,-0.314418,-0.220556,0.964176,0.078018,0.125032,25.4001,1.5199,2.56542,-2.3895,-0.725708,-0.555434,0.380761
25.5,0.792845,-0.184733,0.42189,0.054634,0.0334036,0.126948,0.98984,25.5,3.00839,-2.48688,-0.696177,-0.0150796,1.96161,0.0955044
25.6,0.792845,-0.184733,0.42189,0.054634,0.0334036,0.126948,0.98984,25.6,3.00839,-2.48688,-0.696177,-0.0150796,1.96161,0.0955044
25.7,0.0704668,0.166677,0.823698,0.0133507,-0.0260567,0.993035,0.114124,25.7,-1.8215,-2.272,1.15234,-2.98388,-3.10201,-1.01034
25.8,0.0704668,0.166677,0.823698,0.0133507,-0.0260567,0.993035,0.114124,25.8,-1.8215,-2.272,1.15234,-2.98388,-3.10201,-1.01034
25.9001,-0.223191,0.0216621,0.449479,0.714388,0.662328,-0.11092,0.196644,25.9001,2.88712,-2.25943,2.16204,-1.7794,-2.68669,-2.05711
26.0001,-0.223191,0.0216621,0.449479,0.714388,0.662328,-0.11092,0.196644,26.0001,2.88712,-2.25943,2.16204,-1.7794,-2.68669,-2.05711
26.1,-0.223191,0.0216621,0.449479,0.714388,0.662328,-0.11092,0.196644,26.1,2.88712,-2.25943,2.16204,-1.7794,-2.68669,-2.05711
26.2,0.377797,0.511508,0.409474,0.213868,-0.374878,0.888489,0.155931,26.2,0.678584,-0.29154,-0.334894,1.32135,-0.888442,1.89501
26.3,0.377797,0.511508,0.409474,0.213868,-0.374878,0.888489,0.155931,26.3,0.678584,-0.29154,-0.334894,1.32135,-0.888442,1.89501
26.4001,-0.396403,-0.247615,0.134367,-0.0847323,-0.534583,0.840228,-0.0325444,26.4001,0.945619,-1.85982,-1.99805,-2.73884,-0.611982,2.26446
26.5,-0.396403,-0.247615,0.134367,-0.0847323,-0.534583,0.840228,-0.0325444,26.5,0.945619,-1.85982,-1.99805,-2.73884,-0.611982,2.26446
26.6,-0.180954,-0.0865717,-0.030563,0.146803,-0.3696,0.91243,-0.096521,26.6,1.66379,0.36254,2.98891,-2.56542,-0.281487,1.57645
26.7,-0.180954,-0.0865717,-0.030563,0.146803,-0.3696,0.91243,-0.096521,26.7,1.66379,0.36254,2.98891,-2.56542,-0.281487,1.57645
26.8,-0.180954,-0.0865717,-0.030563,0.146803,-0.3696,0.91243,-0.096521,26.8,1.66379,0.36254,2.98891,-2.56542,-0.281487,1.57645
26.9,-0.140572,-0.152065,0.361606,0.750355,-0.64606,0.096603,-0.101202,26.9,1.13977,-0.899124,-2.15765,3.07373,-2.14885,0.289655
27,-0.140572,-0.152065,0.361606,0.750355,-0.64606,0.096603,-0.101202,27,1.13977,-0.899124,-2.15765,3.07373,-2.14885,0.289655
27.1,0.208747,-0.0241685,-0.0110819,-0.368563,0.473762,0.0619187,0.797419,27.1,-2.43536,1.03358,2.98891,-2.14822,0.996513,-0.0370708
27.2,0.208747,-0.0241685,-0.0110819,-0.368563,0.473762,0.0619187,0.797419,27.2,-2.43536,1.03358,2.98891,-2.14822,0.996513,-0.0370708
27.3,-0.148398,0.0480962,0.0652223,0.604181,0.794033,-0.057332,-0.0345131,27.3,1.23653,-2.98891,-2.81173,2.67664,-0.965726,-3.01844
27.4,-0.148398,0.0480962,0.0652223,0.604181,0.794033,-0.057332,-0.0345131,27.4,1.23653,-2.98891,-2.81173,2.67664,-0.965726,-3.01844
27.5,0.121572,0.0789493,0.486899,0.424726,0.729602,0.531017,-0.0728613,27.5,-2.28017,-0.655965,-2.24624,-1.81396,-2.55034,0.533442
27.6,0.121572,0.0789493,0.486899,0.424726,0.729602,0.531017,-0.0728613,27.6,-2.28017,-0.655965,-2.24624,-1.81396,-2.55034,0.533442
27.7,0.121572,0.0789493,0.486899,0.424726,0.729602,0.531017,-0.0728613,27.7,-2.28017,-0.655965,-2.24624,-1.81396,-2.55034,0.533442
27.8,0.633111,-0.529752,-0.0685469,0.446945,-0.00430244,-0.333628,0.830009,27.8,2.58365,2.43285,0.842575,-0.42977,1.50922,0.911062
27.9,0.633111,-0.529752,-0.0685469,0.446945,-0.00430244,-0.333628,0.830009,27.9,2.58365,2.43285,0.842575,-0.42977,1.50922,0.911062
28,-0.466417,-0.10401,0.192856,0.894196,-0.417191,-0.157183,0.0407198,28,0.292796,-1.85354,-1.8416,-1.9836,2.69172,0.344319
28.1,-0.466417,-0.10401,0.192856,0.894196,-0.417191,-0.157183,0.0407198,28.1,0.292796,-1.85354,-1.8416,-1.9836,2.69172,0.344319
28.2,-0.110982,-0.27254,-0.0978586,0.991912,0.0897156,0.00372985,0.0897085,28.2,1.30313,1.4866,2.02696,-0.351858,-2.69423,2.98011
28.3,-0.110982,-0.27254,-0.0978586,0.991912,0.0897156,0.00372985,0.0897085,28.3,1.30313,1.4866,2.02696,-0.351858,-2.69423,2.98011
28.4,-0.258221,0.0468253,-0.638323,0.627801,0.25464,0.463503,0.57113,28.4,2.84126,0.84823,0.529673,-0.334894,-2.7979,-0.640257
28.5,-0.258221,0.0468253,-0.638323,0.627801,0.25464,0.463503,0.57113,28.5,2.84126,0.84823,0.529673,-0.334894,-2.7979,-0.640257
28.6,-0.258221,0.0468253,-0.638323,0.627801,0.25464,0.463503,0.57113,28.6,2.84126,0.84823,0.529673,-0.334894,-2.7979,-0.640257
28.7,0.061768,-0.174279,0.843108,0.349766,0.432682,-0.121173,0.822051,28.7,2.27828,-1.90569,0.542239,-2.97886,2.11806,-0.0402124
28.8,0.061768,-0.174279,0.843108,0.349766,0.432682,-0.121173,0.822051,28.8,2.27828,-1.90569,0.542239,-2.97886,2.11806,-0.0402124
28.9,-0.183258,0.0687215,0.535467,-0.75695,-0.361278,-0.0549503,0.541743,28.9,0.344319,-1.28931,-1.64242,2.42468,1.3578,1.207
29,-0.183258,0.0687215,0.535467,-0.75695,-0.361278,-0.0549503,0.541743,29,0.344319,-1.28931,-1.64242,2.42468,1.3578,1.207
29.1,0.396962,0.528187,0.2381,0.716478,0.465405,-0.429605,0.292401,29.1,0.738274,-1.10584,1.6374,-2.54972,-1.3955,2.75141
29.2003,0.396962,0.528187,0.2381,0.716478,0.465405,-0.429605,0.292401,29.2003,0.738274,-1.10584,1.6374,-2.54972,-1.3955,2.75141
29.3,-0.209483,0.130266,-0.00531863,-0.36858,0.899614,-0.160717,-0.170332,29.3,1.80076,2.07848,-2.53778,-1.91386,0.65785,2.67035
29.4,-0.209483,0.130266,-0.00531863,-0.36858,0.899614,-0.160717,-0.170332,29.4,1.80076,2.07848,-2.53778,-1.91386,0.65785,2.67035
29.5,-0.209483,0.130266,-0.00531863,-0.36858,0.899614,-0.160717,-0.170332,29.5,1.80076,2.07848,-2.53778,-1.91386,0.65785,2.67035
29.6,-0.0487041,-0.184181,0.435144,0.0178413,-0.0369042,-0.825091,0.563511,29.6,2.98263,-0.406522,-2.52333,-0.26892,-0.214257,0.136973
29.7,-0.0487041,-0.184181,0.435144,0.0178413,-0.0369042,-0.825091,0.563511,29.7,2.98263,-0.406522,-2.52333,-0.26892,-0.214257,0.136973
29.8,0.318115,-0.229479,0.0425353,0.17218,-0.0286489,0.935388,-0.307543,29.8,-0.707487,0.923,-1.86611,1.95407,-2.77403,-2.33043
29.9,0.318115,-0.229479,0.0425353,0.17218,-0.0286489,0.935388,-0.307543,29.9,-0.707487,0.923,-1.86611,1.95407,-2.77403,-2.33043
30,0.0280222,0.0801657,0.066581,-0.377851,0.353617,0.842636,0.148823,30,-1.15171,0.649681,-3.05111,-1.97669,2.23807,-0.253841
30.1,0.0280222,0.0801657,0.066581,-0.377851,0.353617,0.842636,0.148823,30.1,-1.15171,0.649681,-3.05111,-1.97669,2.23807,-0.253841
30.2,-0.666465,-0.21618,0.0952902,-0.137496,0.742178,-0.166839,0.634375,30.2,-3.03164,-0.464327,0.69492,1.11841,1.16365,0.198549
30.3,-0.666465,-0.21618,0.0952902,-0.137496,0.742178,-0.166839,0.634375,30.3,-3.03164,-0.464327,0.69492,1.11841,1.16365,0.198549
30.4,-0.666465,-0.21618,0.0952902,-0.137496,0.742178,-0.166839,0.634375,30.4,-3.03164,-0.464327,0.69492,1.11841,1.16365,0.198549
30.5,0.134362,0.0389718,-0.332485,-0.614883,0.719828,0.157422,-0.281043,30.5,0.0684867,0.104301,1.99177,-1.15045,-2.87833,0.303478
30.6,0.134362,0.0389718,-0.332485,-0.614883,0.719828,0.157422,-0.281043,30.6,0.0684867,0.104301,1.99177,-1.15045,-2.87833,0.303478
30.7,0.0659131,-0.0438417,-0.03828,-0.303082,0.809223,0.485938,-0.131009,30.7,-0.937451,1.65876,-2.7068,2.21545,3.05174,0.113097
30.8,0.0659131,-0.0438417,-0.03828,-0.303082,0.809223,0.485938,-0.131009,30.8,-0.937451,1.65876,-2.7068,2.21545,3.05174,0.113097
30.9,-0.228811,-0.714597,0.635497,-0.0311225,-0.383839,0.922204,-0.0351918,30.9,1.51802,-2.5981,0.192265,-1.47027,0.126292,-0.0565487
31,-0.228811,-0.714597,0.635497,-0.0311225,-0.383839,0.922204,-0.0351918,31,1.51802,-2.5981,0.192265,-1.47027,0.126292,-0.0565487
31.1002,0.476196,0.480615,-0.318903,0.521031,0.843743,0.0751408,0.104774,31.1002,0.503911,0.570513,-0.241274,0.762779,0.111212,-1.32889
31.2,0.476196,0.480615,-0.318903,0.521031,0.843743,0.0751408,0.104774,31.2,0.503911,0.570513,-0.241274,0.762779,0.111212,-1.32889
31.3,0.476196,0.480615,-0.318903,0.521031,0.843743,0.0751408,0.104774,31.3,0.503911,0.570513,-0.241274,0.762779,0.111212,-1.32889
31.4,0.558567,0.142542,-0.0681701,0.45772,0.688705,0.410532,-0.384241,31.4,-2.75895,-2.81738,-1.6707,-0.0628319,-1.98109,1.43194
31.5,0.558567,0.142542,-0.0681701,0.45772,0.688705,0.410532,-0.384241,31.5,-2.75895,-2.81738,-1.6707,-0.0628319,-1.98109,1.43194
31.6,-0.317917,0.211617,0.708124,-0.353054,0.666623,-0.469634,0.458705,31.6,-0.505796,-2.59056,0.723823,-0.191009,-2.81927,-0.653451
31.7,-0.317917,0.211617,0.708124,-0.353054,0.666623,-0.469634,0.458705,31.7,-0.505796,-2.59056,0.723823,-0.191009,-2.81927,-0.653451
31.8,-0.0171633,-0.237805,-0.553994,-0.692257,-0.162087,-0.0175111,0.702995,31.8,1.62672,2.58302,-1.08888,-2.53841,2.84565,0.534699
31.9,-0.0171633,-0.237805,-0.553994,-0.692257,-0.162087,-0.0175111,0.702995,31.9,1.62672,2.58302,-1.08888,-2.53841,2.84565,0.534699
32,-0.0171633,-0.237805,-0.553994,-0.692257,-0.162087,-0.0175111,0.702995,32,1.62672,2.58302,-1.08888,-2.53841,2.84565,0.534699
32.1,-0.0939998,0.190703,0.0273427,-0.354875,0.102987,0.686316,0.626441,32.1,-0.157708,2.33232,-3.13908,2.5183,0.671673,0.996513
32.2,-0.0939998,0.190703,0.0273427,-0.354875,0.102987,0.686316,0.626441,32.2,-0.157708,2.33232,-3.13908,2.5183,0.671673,0.996513
32.3,-0.153242,-0.103972,0.795579,0.712334,0.315758,0.443212,0.443215,32.3,1.19066,-2.02884,0.263894,1.40492,1.63677,-1.36471
32.4002,-0.153242,-0.103972,0.795579,0.712334,0.315758,0.443212,0.443215,32.4002,1.19066,-2.02884,0.263894,1.40492,1.63677,-1.36471
32.5001,0.0755403,0.20248,0.457985,0.572727,0.360211,-0.541073,0.499472,32.5001,0.770319,-0.192265,-1.71405,-2.82869,1.77186,-0.546637
32.6,0.0755403,0.20248,0.457985,0.572727,0.360211,-0.541073,0.499472,32.6,0.770319,-0.192265,-1.71405,-2.82869,1.77186,-0.546637
32.7,0.216342,-0.674979,-0.0442585,0.456173,0.811013,0.307892,0.19841,32.7,-1.37665,0.28023,-0.00376991,2.82178,1.90632,2.37819
32.8,0.216342,-0.674979,-0.0442585,0.456173,0.811013,0.307892,0.19841,32.8,-1.37665,0.28023,-0.00376991,2.82178,1.90632,2.37819
32.9,-0.010758,0.0250017,0.254637,0.35533,-0.285713,-0.557521,0.693743,32.9,0.259496,-2.59873,2.98765,2.75769,3.09887,0.951903
33,-0.010758,0.0250017,0.254637,0.35533,-0.285713,-0.557521,0.693743,33,0.259496,-2.59873,2.98765,2.75769,3.09887,0.951903
33.1,-0.010758,0.0250017,0.254637,0.35533,-0.285713,-0.557521,0.693743,33.1,0.259496,-2.59873,2.98765,2.75769,3.09887,0.951903
33.2,-0.348293,-0.58917,0.199351,0.826788,0.483765,-0.112888,0.263913,33.2,1.17496,-2.4184,-0.851372,-2.5472,1.75364,-0.282115
33.3,-0.348293,-0.58917,0.199351,0.826788,0.483765,-0.112888,0.263913,33.3,1.17496,-2.4184,-0.851372,-2.5472,1.75364,-0.282115
33.4,-0.0886207,0.0610018,0.535334,0.567099,-0.507314,-0.558997,-0.329474,33.4,0.881531,-0.934938,-1.64934,1.26481,-1.59467,-0.97892
33.5,-0.0886207,0.0610018,0.535334,0.567099,-0.507314,-0.558997,-0.329474,33.5,0.881531,-0.934938,-1.64934,1.26481,-1.59467,-0.97892
33.6,-0.19079,-0.422166,0.00731716,-0.671956,0.249115,0.300473,0.629391,33.6,1.26669,2.1633,2.14634,-3.07373,2.27891,2.61129
33.7,-0.19079,-0.422166,0.00731716,-0.671956,0.249115,0.300473,0.629391,33.7,1.26669,2.1633,2.14634,-3.07373,2.27891,2.61129
33.8,-0.19079,-0.422166,0.00731716,-0.671956,0.249115,0.300473,0.629391,33.8,1.26669,2.1633,2.14634,-3.07373,2.27891,2.61129
33.9,-0.357796,0.64851,-0.320062,-0.233093,0.94454,0.0964317,0.210267,33.9,-1.0185,2.98765,-0.821212,-0.41469,2.67538,1.67887
34,-0.357796,0.64851,-0.320062,-0.233093,0.94454,0.0964317,0.210267,34,-1.0185,2.98765,-0.821212,-0.41469,2.67538,1.67887
34.1,0.311679,0.145138,0.0325581,0.564103,0.613939,-0.495744,-0.243113,34.1,-0.125035,0.967611,-2.47683,0.882159,-0.460557,1.73039
34.2,0.311679,0.145138,0.0325581,0.564103,0.613939,-0.495744,-0.243113,34.2,-0.125035,0.967611,-2.47683,0.882159,-0.460557,1.73039
34.3,-0.0254893,-0.021108,0.0866473,0.531368,0.371922,0.37462,0.662557,34.3,2.82241,-0.759009,-2.94367,3.10955,-2.97132,-2.31724
34.4,-0.0254893,-0.021108,0.0866473,0.531368,0.371922,0.37462,0.662557,34.4,2.82241,-0.759009,-2.94367,3.10955,-2.97132,-2.31724
34.5,0.852818,-0.312211,0.188888,0.0836873,-0.18991,-0.691455,0.691968,34.5,3.00148,-2.91226,-0.107442,-2.33483,-0.184726,2.61381
34.6,0.852818,-0.312211,0.188888,0.0836873,-0.18991,-0.691455,0.691968,34.6,3.00148,-2.91226,-0.107442,-2.33483,-0.184726,2.61381
34.7,0.852818,-0.312211,0.188888,0.0836873,-0.18991,-0.691455,0.691968,34.7,3.00148,-2.91226,-0.107442,-2.33483,-0.184726,2.61381
34.8,-0.207563,0.385533,-0.581011,0.398007,0.0160556,0.910837,-0.108209,34.8,1.67887,1.04364,0.249442,-3.01656,0.828752,-1.43005
34.9,-0.207563,0.385533,-0.581011,0.398007,0.0160556,0.910837,-0.108209,34.9,1.67887,1.04364,0.249442,-3.01656,0.828752,-1.43005
35,-0.241063,-0.0440666,-0.0133504,0.831701,-0.377632,-0.10521,0.393191,35,2.71873,-1.03924,2.4184,-1.24784,-1.1982,-0.879646
35.1,-0.241063,-0.0440666,-0.0133504,0.831701,-0.377632,-0.10521,0.393191,35.1,2.71873,-1.03924,2.4184,-1.24784,-1.1982,-0.879646
35.2,0.442551,0.328918,0.52097,0.336117,0.734395,-0.589604,-0.00752998,35.2,0.327982,-1.19758,0.815557,-0.211743,-0.759637,1.68955
35.3,0.442551,0.328918,0.52097,0.336117,0.734395,-0.589604,-0.00752998,35.3,0.327982,-1.19758,0.815557,-0.211743,-0.759637,1.68955
35.4,0.442551,0.328918,0.52097,0.336117,0.734395,-0.589604,-0.00752998,35.4,0.327982,-1.19758,0.815557,-0.211743,-0.759637,1.68955
35.5,-0.244145,0.217368,0.77764,-0.131373,0.914462,0.37585,0.0723608,35.5,1.79699,-0.941849,-0.35123,2.72188,0.235619,-2.18215
35.6001,-0.244145,0.217368,0.77764,-0.131373,0.914462,0.37585,0.0723608,35.6001,1.79699,-0.941849,-0.35123,2.72188,0.235619,-2.18215
35.7,0.17722,-0.0997089,0.224062,0.892693,-0.00135991,-0.02936,-0.449706,35.7,-1.72034,-1.56388,2.84628,1.5576,0.181584,-1.91072
35.8,0.17722,-0.0997089,0.224062,0.892693,-0.00135991,-0.02936,-0.449706,35.8,-1.72034,-1.56388,2.84628,1.5576,0.181584,-1.91072
35.9,-0.0255346,-0.124841,0.433279,0.173611,0.823348,0.52922,0.109014,35.9,-1.98486,-2.50448,2.20477,-1.00531,3.13719,-2.44667
36.0001,-0.0255346,-0.124841,0.433279,0.173611,0.823348,0.52922,0.109014,36.0001,-1.98486,-2.50448,2.20477,-1.00531,3.13719,-2.44667
36.1,-0.620811,-0.233419,-0.249985,0.719693,-0.460125,0.274385,-0.441633,36.1,0.400239,2.50636,0.167133,0.748327,-3.10012,-1.76809
36.2001,-0.620811,-0.233419,-0.249985,0.719693,-0.460125,0.274385,-0.441633,36.2001,0.400239,2.50636,0.167133,0.748327,-3.10012,-1.76809
36.3,-0.620811,-0.233419,-0.249985,0.719693,-0.460125,0.274385,-0.441633,36.3,0.400239,2.50636,0.167133,0.748327,-3.10012,-1.76809
36.4,-0.0848667,0.533122,0.0783212,-0.522519,-0.0280638,0.0566849,0.850278,36.4,1.67887,0.603814,-1.5199,1.48535,3.12023,2.60941
36.5,-0.0848667,0.533122,0.0783212,-0.522519,-0.0280638,0.0566849,0.850278,36.5,1.67887,0.603814,-1.5199,1.48535,3.12023,2.60941
36.6,-0.411202,0.0074415,-0.564629,0.628864,0.289809,-0.460106,0.555737,36.6,2.85005,0.360027,1.34209,-2.82429,-1.54755,-1.61729
36.7,-0.411202,0.0074415,-0.564629,0.628864,0.289809,-0.460106,0.555737,36.7,2.85005,0.360027,1.34209,-2.82429,-1.54755,-1.61729
36.8,0.33357,-0.0409702,0.471725,0.813746,0.3519,0.247715,0.390668,36.8,-3.12337,2.91477,2.09733,-1.67384,2.42594,2.33483
36.9,0.33357,-0.0409702,0.471725,0.813746,0.3519,0.247715,0.390668,36.9,-3.12337,2.91477,2.09733,-1.67384,2.42594,2.33483
37,0.33357,-0.0409702,0.471725,0.813746,0.3519,0.247715,0.390668,37,-3.12337,2.91477,2.09733,-1.67384,2.42594,2.33483
37.1,0.354577,-0.507579,0.386381,-0.43076,0.867174,-0.201787,0.147433,37.1,2.49442,-2.31347,-0.79608,1.76997,-0.0841947,1.83783
37.2,0.354577,-0.507579,0.386381,-0.43076,0.867174,-0.201787,0.147433,37.2,2.49442,-2.31347,-0.79608,1.76997,-0.0841947,1.83783
37.3,-0.143562,0.298589,0.166114,-0.16981,0.630178,0.206069,0.729093,37.3,1.71782,-1.33015,2.01439,0.818071,1.70337,-1.96789
37.4,-0.143562,0.298589,0.166114,-0.16981,0.630178,0.206069,0.729093,37.4,1.71782,-1.33015,2.01439,0.818071,1.70337,-1.96789
37.5,0.0524523,-0.0403659,0.145785,0.784509,0.573415,-0.0835569,0.220815,37.5,-2.61757,-1.11715,2.96629,0.799849,2.19283,2.56354
37.6,0.0524523,-0.0403659,0.145785,0.784509,0.573415,-0.0835569,0.220815,37.6,-2.61757,-1.11715,2.96629,0.799849,2.19283,2.56354
37.7,0.0524523,-0.0403659,0.145785,0.784509,0.573415,-0.0835569,0.220815,37.7,-2.61757,-1.11715,2.96629,0.799849,2.19283,2.56354
